Name,Website,LinkedIn,Primary Phone,Phone,Languages,Segment
Farmácias Unipreço,http://www.farmaciasunipreco.com.br,http://www.linkedin.com/company/farmaciasunipreco,"{'number': '+55 41 3055-9900', 'source': 'Scraped', 'sanitized_number': '+554130559900'}",+55 41 3055-9900,,
Tapajos Distribuidora de Produtos Farmaceuticos Ltda,http://www.tapajosam.com.br,http://www.linkedin.com/company/tapajos-distribuidora-de-produtos-farmaceuticos-ltda,{},,,
Torre e Cia S/A,,http://www.linkedin.com/company/torre-e-cia-s-a,"{'number': '+55 31 7883-9388', 'source': 'Scraped', 'sanitized_number': '+553178839388'}",+55 31 7883-9388,,
Santa Rosa,http://www.distribuidorasantarosa.com.br,http://www.linkedin.com/company/brokersantarosa,"{'number': '+55 43 3376-7800', 'source': 'Account', 'sanitized_number': '+554333767800'}",+55 43 3376-7800,,
echope,http://www.echope.com.br,http://www.linkedin.com/company/echopeoficial,{},,,
Sertão,http://www.sertao.com.br,http://www.linkedin.com/company/lojasertao,"{'number': '+679 952 5554', 'source': 'Scraped', 'sanitized_number': '+6799525554'}",+679 952 5554,,
Prefeitura Municipal de Ribeirão Preto,http://www.ribeiraopreto.sp.gov.br,http://www.linkedin.com/company/prefeitura-municipal-de-ribeir-o-preto,{},,,
METISA - Metalúrgica Timboense S/A.,http://www.metisa.com.br,http://www.linkedin.com/company/metisa,"{'number': '+55 47 3281-2222', 'source': 'Account', 'sanitized_number': '+554732812222'}",+55 47 3281-2222,,
Tecnoplanta,http://www.tecnoplantamudas.com.br,http://www.linkedin.com/company/tecnoplanta-florestal-ltda-,{},,Portuguese,
Padrão do Fonseca - Rede Supermarket,http://www.supermercadosfonseca.com.br,http://www.linkedin.com/company/supermarket-redepadraodofonseca,{},,,
July Quartzo Transportes e Serviços,http://www.julyquartzo.com.br,http://www.linkedin.com/company/july-quartzo-transportes,{},,,
Alô Bebê,http://www.alobebe.com.br,http://www.linkedin.com/company/alo-bebe,{},,,
Ricoy Associação Central Supermercados,,http://www.linkedin.com/company/ricoy-associa-o-central-de-negocios,{},,Portuguese,
Vasconcelos,http://www.arrozvasconcelos.com.br,http://www.linkedin.com/company/vasconcelos-alimentos,{},,,
RedeMAIS RN,http://www.redemaisrn.com.br,http://www.linkedin.com/company/redemais-rn,"{'number': '+36 36 051 333', 'source': 'Scraped', 'sanitized_number': '+3636051333'}",+36 36 051 333,Portuguese,
Casas da Água Materiais de Construção e Eletrodomésticos,http://www.casasdaagua.com.br,http://www.linkedin.com/company/casasdaagua,{},,Portuguese,
Agro,http://www.agrodiv.org,http://www.linkedin.com/company/prosasobreagro,{},,,
Iquegami Supermercados,http://www.iquegami.com.br,http://www.linkedin.com/company/iquegamisupermercados,{},,,
JAT Transportes e Logística S.A.,http://www.grupojat.com.br,http://www.linkedin.com/company/grupojatoficial,{},,Portuguese,
Agricola Famosa SA,,http://www.linkedin.com/company/agricola-famosa,{},,English,
Promofarma,http://www.promofarma.com.br,http://www.linkedin.com/company/promofarmaoficial,{},,,
AFECC - Hospital Santa Rita de Cássia,,http://www.linkedin.com/company/afecc---hospital-santa-rita-de-c-ssia,{},,,
Divino Fogão,http://www.divinofogao.com.br,http://www.linkedin.com/company/divinofogao,{},,,
Drogão Super,http://www.drogaosuper.com.br,http://www.linkedin.com/company/drogaosuper,{},,Portuguese,
Sanepar,,http://www.linkedin.com/company/sanepar,{},,Portuguese,
Grupo MundialMix,http://www.grupomundialmix.com.br,http://www.linkedin.com/company/grupo-mundialmix,"{'number': '+55 48 3279-4100', 'source': 'Account', 'sanitized_number': '+554832794100'}",+55 48 3279-4100,,
Grupo Perinatal,http://www.perinatal.com.br,http://www.linkedin.com/company/grupo-perinatal,"{'number': '+55 21 2460-3600', 'source': 'Scraped', 'sanitized_number': '+552124603600'}",+55 21 2460-3600,Portuguese,
Apoio Mineiro S.A.,http://www.apoiomineiro.com.br,http://www.linkedin.com/company/apoiomineiro,{},,Portuguese,
Frango Assado,http://www.redefrangoassado.com.br,http://www.linkedin.com/company/frango-assado,{},,,
Eletrosom S/A,http://www.eletrosom.com,http://www.linkedin.com/company/eletrosom,{},,,
Rede Tatico de Supermercados,http://www.taticobaratotododia.com.br,http://www.linkedin.com/company/rede-tatico-de-supermercados,{},,,
Public Superatacados,http://www.public.com.br,http://www.linkedin.com/company/publicsuperatacados,"{'number': '+55 11 5560-0939', 'source': 'Scraped', 'sanitized_number': '+551155600939'}",+55 11 5560-0939,Portuguese,
CientíficaLab,http://www.cientificalab.com.br,http://www.linkedin.com/company/cient%c3%adficalab,"{'number': '+55 11 2626-7069', 'source': 'Account', 'sanitized_number': '+551126267069'}",+55 11 2626-7069,,
Impacto Prime,http://www.impactoprime.com.br,http://www.linkedin.com/company/impactoprime,"{'number': '+55 800 100 7575', 'source': 'Scraped', 'sanitized_number': '+558001007575'}",+55 800 100 7575,Portuguese,
Cassems,http://www.cassems.com.br,http://www.linkedin.com/company/cassems,{},,,
Shopping RioMar Fortaleza,http://www.riomarfortaleza.com.br,http://www.linkedin.com/company/riomarfortaleza,"{'number': '+55 800 047 4338', 'source': 'Scraped', 'sanitized_number': '+558000474338'}",+55 800 047 4338,,
Companhia Municipal de Limpeza Urbana - COMLURB,http://www.rio.rj.gov.br,http://www.linkedin.com/company/comlurb,{},,Portuguese,
Palato Supermercado,http://www.palato.com.br,http://www.linkedin.com/company/palato24h,"{'number': '+55 82 4004-7200', 'source': 'Scraped', 'sanitized_number': '+558240047200'}",+55 82 4004-7200,Italian,
SME,http://www.smeconsultoria.com.br,http://www.linkedin.com/company/smecorp,"{'number': '+55 27 3025-3212', 'source': 'Account', 'sanitized_number': '+552730253212'}",+55 27 3025-3212,,
Sesc Pernambuco,http://www.sescpe.org.br,http://www.linkedin.com/company/sesc-pe,{},,,
HCI Group,http://www.hcigroup.com,http://www.linkedin.com/company/hidraulicaconexoesindustriais,"{'number': '+55 81 3849-9500', 'source': 'Account', 'sanitized_number': '+558138499500'}",+55 81 3849-9500,,
BISCOITOS BELA VISTA (CILASI ALIMENTOS S.A),http://www.belavista.com.br,http://www.linkedin.com/company/cilasi-alimentos,"{'number': '+55 11 3322-3000', 'source': 'Scraped', 'sanitized_number': '+551133223000'}",+55 11 3322-3000,Portuguese,
Rica Alimentos,http://www.ricaalimentos.com.br,http://www.linkedin.com/company/rica-alimentos,{},,,
Unimed Vale do Aço,http://www.unimedvaledoaco.coop.br,http://www.linkedin.com/company/unimed-vale-do-aco,{},,,
PetCamp,http://www.petcamp.com.br,http://www.linkedin.com/company/petcamp,{},,,
Frilog Transportes,http://www.frilog.com.br,http://www.linkedin.com/company/frilog-transportes,{},,Portuguese,
Coelba,http://www.coelba.com.br,http://www.linkedin.com/company/coelba,{},,,
Pinheiro Supermercado,http://www.pinheirosupermercado.com.br,http://www.linkedin.com/company/pinheiro-supermercado,{},,,
Supermercados Rondon,http://www.supermercadossrondon.com.br,http://www.linkedin.com/company/supermercadosrondon,{},,Portuguese,
Casa Pio,http://www.casapio.com.br,http://www.linkedin.com/company/casa-pio,{},,,
Dominalog Express,http://www.dominalog.com.br,http://www.linkedin.com/company/dominalog-express,{},,Portuguese,
Armarinhos Fernando,http://www.armarinhosfernandooficial.com.br,http://www.linkedin.com/company/armarinhos-fernando,"{'number': '+55 11 3325-0400', 'source': 'Scraped', 'sanitized_number': '+551133250400'}",+55 11 3325-0400,Portuguese,
Vence Tudo,http://www.vencetudo.ind.br,http://www.linkedin.com/company/industriavencetudo,"{'number': '+55 54 3324-8000', 'source': 'Scraped', 'sanitized_number': '+555433248000'}",+55 54 3324-8000,,
Cometa Supermercados,http://www.cometasupermercados.com.br,http://www.linkedin.com/company/cometasupermercados,"{'number': '+55 85 3304-6575', 'source': 'Account', 'sanitized_number': '+558533046575'}",+55 85 3304-6575,,
Agemed Planos de Saúde S.A.,http://www.agemed.com.br,http://www.linkedin.com/company/agemed-planos-de-sa-de-s.a.,{},,,
Engeselt,,http://www.linkedin.com/company/grupo-engeselt,"{'number': '+55 83 3268-5743', 'source': 'Scraped', 'sanitized_number': '+558332685743'}",+55 83 3268-5743,Portuguese,
Baba 098,http://www.baba098.com.br,http://www.linkedin.com/company/baba-098,{},,,
Akkí Atacadista,http://www.akkiatacadista.com.br,http://www.linkedin.com/company/akk%c3%ad-atacadista,{},,Portuguese,
Della Via Pneus,http://www.dellavia.com.br,http://www.linkedin.com/company/della-via-pneus,"{'number': '+55 800 555 3235', 'source': 'Scraped', 'sanitized_number': '+558005553235'}",+55 800 555 3235,Portuguese,
Supermercado Irmaos Goncalves,http://www.irmaosgoncalves.com.br,http://www.linkedin.com/company/supermercado-irmaos-goncalves,{},,,
GDL - Solução em Movimento,http://www.gdllogistica.com.br,http://www.linkedin.com/company/gdlsolucaoemmovimento,{},,,
Passarela Calçados,http://www.passarela.com.br,http://www.linkedin.com/company/passarela-com,{},,Portuguese,
Urbi - Mobilidade Urbana,http://www.urbimobilidade.com.br,http://www.linkedin.com/company/urbimobilidadeurbana,{},,,
Umuarama Concessionárias,http://www.umuaramaconcessionarias.com.br,http://www.linkedin.com/company/umuarama,{},,,
Granja Pinheiros Ltda,http://www.granjapinheiros.com.br,http://www.linkedin.com/company/granja-pinheiros-ltda,{},,,
Live One Trade Marketing,http://www.liveonetrade.com.br,http://www.linkedin.com/company/liveonetrade,{},,,
Expresso Itamarati,http://www.expressoitamarati.com.br,http://www.linkedin.com/company/expresso-itamarati,{},,Portuguese,
Drogaria Moderna,http://www.drogariamoderna.com.br,http://www.linkedin.com/company/drogaria-moderna,{},,,
Rede Big Mart - Centro de Compras,http://www.redebigmart.com.br,http://www.linkedin.com/company/rede-big-mart-centro-de-compras,{},,,
Engenharia do Corpo Franchising,http://www.engenhariadocorpo.com.br,http://www.linkedin.com/company/engenhariadocorpo,"{'number': '+55 11 5108-5972', 'source': 'Scraped', 'sanitized_number': '+551151085972'}",+55 11 5108-5972,,
Compesa,http://www.compesa.com.br,http://www.linkedin.com/company/compesa,{},,,
Ban Ban Calçados,http://www.banbancalcados.com.br,http://www.linkedin.com/company/banban-calcados,{},,,
Univale Transportes Ltda,http://www.univale.com,http://www.linkedin.com/company/univale-transportes-ltda,{},,"English, Portuguese",
Óticas Gassi,http://www.oticasgassi.com.br,http://www.linkedin.com/company/%c3%b3ticas-gassi,{},,,
Nutribras Alimentos,http://www.nutribrasalimentos.com.br,http://www.linkedin.com/company/nutribras-alimentos,"{'number': '+55 800 377 8000', 'source': 'Scraped', 'sanitized_number': '+558003778000'}",+55 800 377 8000,,
GMAP SUPERMERCADOS S/A,,http://www.linkedin.com/company/gmap-supermercados-s-a,{},,,
Top Service Group,http://www.topservicedistribuidora.com,http://www.linkedin.com/company/top-service-distribuidora,{},,,
Agrodan Agropecuaria Roriz Dantas,http://www.agrodan.com.br,http://www.linkedin.com/company/agrodan-agropecuaria-roriz-dantas,{},,,
Brasão Supermercados,http://www.supermercadobrasao.com.br,http://www.linkedin.com/company/rede-brasao-supermercados,{},,,
Drogaleste,http://www.drogaleste.com.br,http://www.linkedin.com/company/rede-droga-leste,{},,,
Nipponflex,http://www.nipponflex.com,http://www.linkedin.com/company/nipponflex,{},,Portuguese,
NEOgás,http://www.neogas.com.br,http://www.linkedin.com/company/neogas,"{'number': '+55 800 604 5600', 'source': 'Scraped', 'sanitized_number': '+558006045600'}",+55 800 604 5600,"English, Portuguese, Spanish",
Rede Krill Supermercados,http://www.redekrill.com.br,http://www.linkedin.com/company/redekrill,{},,,
Tonin Super,http://www.supertonin.com.br,http://www.linkedin.com/company/toninsuper,{},,,
Proença Supermercados,http://www.proencasupermercados.com.br,http://www.linkedin.com/company/proen%c3%a7a-supermercados,{},,,
Santa Casa de Maceió,http://www.santacasademaceio.com.br,http://www.linkedin.com/company/santacasademaceio,{},,,
Farma Ponte,http://www.farmaponte.com.br,http://www.linkedin.com/company/redefarmaponte,"{'number': '+55 15 99653-1714', 'source': 'Scraped', 'sanitized_number': '+5515996531714'}",+55 15 99653-1714,Portuguese,
SAAE - Serviço Autônomo de Água e Esgoto,http://www.saaegv.com.br,http://www.linkedin.com/company/saae-gv,"{'number': '+55 33 3279-8400', 'source': 'Account', 'sanitized_number': '+553332798400'}",+55 33 3279-8400,,
Atacadão Centro Sul,http://www.centro-sul.com,http://www.linkedin.com/company/oficialcentrosul,"{'number': '+55 11 3003-3099', 'source': 'Scraped', 'sanitized_number': '+551130033099'}",+55 11 3003-3099,Portuguese,
Grupo Carvalho,http://www.grupocarvalholeiloes.com.br,http://www.linkedin.com/company/grupo-carvalho,{},,,
TVLAR,http://www.tvlar.com.br,http://www.linkedin.com/company/tvlar,{},,,
Translog Transportes,http://www.translogtransportes.com.br,http://www.linkedin.com/company/translog-transportes,"{'number': '+55 41 3248-7002', 'source': 'Scraped', 'sanitized_number': '+554132487002'}",+55 41 3248-7002,,
FARID VAREJO,http://www.farid.com.br,http://www.linkedin.com/company/grupofarid,{},,,
Internacional Maritima LTDA,http://www.internacionalmaritima.com.br,http://www.linkedin.com/company/internacional-maritima-ltda,{},,Portuguese,
Grupo Berlanda,http://www.grupoberlanda.com.br,http://www.linkedin.com/company/grupoberlanda,"{'number': '+55 49 3245-4200', 'source': 'Scraped', 'sanitized_number': '+554932454200'}",+55 49 3245-4200,,
Clube Melissa Franquias - Multi.Etc,http://www.melissa.com.br,http://www.linkedin.com/company/multi-etc,{},,,
"Electricity and water Authority, Bahrain",http://www.ewa.bh,http://www.linkedin.com/company/electricity-and-water-authority-bahrain,"{'number': '+973 1751 5555', 'source': 'Scraped', 'sanitized_number': '+97317515555'}",+973 1751 5555,English,
Deltasul Utilidades,http://www.deltasul.com.br,http://www.linkedin.com/company/deltasul-utilidades,"{'number': '+55 800 513 1500', 'source': 'Scraped', 'sanitized_number': '+558005131500'}",+55 800 513 1500,,
Pedragon Chevrolet,http://www.pedragonchevroletbrasilia.com.br,http://www.linkedin.com/company/pedragon-chevrolet,"{'number': '+55 800 489 4646', 'source': 'Account', 'sanitized_number': '+558004894646'}",+55 800 489 4646,,
Sumirê Perfumaria,http://www.perfumariasumire.com.br,http://www.linkedin.com/company/sumir%c3%aa-perfumaria,"{'number': '+55 11 3864-1817', 'source': 'Account', 'sanitized_number': '+551138641817'}",+55 11 3864-1817,,
Mix Bahia Supermercados,http://www.mixbahiasupermercados.com.br,http://www.linkedin.com/company/mix-bahia-supermercados,{},,,
Oral Sin Implantes,,http://www.linkedin.com/company/oral-sin-implantes,"{'number': '+55 44 3324-3334', 'source': 'Account', 'sanitized_number': '+554433243334'}",+55 44 3324-3334,"English, Portuguese",
Supermercados São Judas Tadeu,http://www.supersaojudas.com.br,http://www.linkedin.com/company/saojudastadeusupermercados,{},,,
Pontal Calçados e Acessórios,http://www.pontal.com.br,http://www.linkedin.com/company/pontal-cal-ados-e-acess-rios,{},,,
Daiso Brasil,http://www.cantinhodaiso.com.br,http://www.linkedin.com/company/daiso-japan-brasil,"{'number': '+55 11 3101-9905', 'source': 'Account', 'sanitized_number': '+551131019905'}",+55 11 3101-9905,,
Cocal Transportes,http://www.cocaltransportes.com.br,http://www.linkedin.com/company/cocaltransportes,"{'number': '+55 34 3218-9000', 'source': 'Scraped', 'sanitized_number': '+553432189000'}",+55 34 3218-9000,,
Grupo Ítalo,http://www.superitalo.com.br,http://www.linkedin.com/company/italosupermercados,{},,,
TNT Mercurio,,http://www.linkedin.com/company/tnt-mercurio,"{'number': '+1 901-818-7500', 'source': 'Account', 'sanitized_number': '+19018187500'}",+1 901-818-7500,,
AQUAMAR,http://www.eaquamar.com.br,http://www.linkedin.com/company/grupo-aquamar,{},,Portuguese,
Diamante,http://www.diamante.com.br,http://www.linkedin.com/company/transportes-diamante-ltda-,{},,"Portuguese, Portuguese",
Universidade Estadual de Feira de Santana - UEFS,,http://www.linkedin.com/school/universidade-estadual-de-feira-de-santana-uefs,"{'number': '+55 75 3161-8000', 'source': 'Account', 'sanitized_number': '+557531618000'}",+55 75 3161-8000,,
Murici Logística,http://www.muricilogistica.com.br,http://www.linkedin.com/company/murici-log%c3%adstica,"{'number': '+55 11 2911-4244', 'source': 'Scraped', 'sanitized_number': '+551129114244'}",+55 11 2911-4244,,
Supermercado Big Bom Ltda,http://www.bigbom.com.br,http://www.linkedin.com/company/supermercado-big-bom-ltda,"{'number': '+55 19 3861-9000', 'source': 'Scraped', 'sanitized_number': '+551938619000'}",+55 19 3861-9000,,
Snellog,http://www.snellog.com.br,http://www.linkedin.com/company/snellog,{},,,
Baianão,http://www.baianao.com.br,http://www.linkedin.com/company/baianao,"{'number': '+55 71 3500-8383', 'source': 'Account', 'sanitized_number': '+557135008383'}",+55 71 3500-8383,,
Terça da Serra Residencial Sênior,http://www.tercadaserra.com.br,http://www.linkedin.com/company/ter%c3%a7adaserraresidencialsenior,{},,,
Megamatte,http://www.megamatte.com.br,http://www.linkedin.com/company/megamatte,{},,,
Celeiro Supermercados,http://www.celeiro.com.br,http://www.linkedin.com/company/celeirosupermercados,{},,,
Supermercados Imperatriz,http://www.supermercadosimperatriz.com.br,http://www.linkedin.com/company/supermercados-imperatriz,{},,Portuguese,
Home Angels,http://www.homeangels.com.br,http://www.linkedin.com/company/home-angels,"{'number': '+55 800 022 1584', 'source': 'Scraped', 'sanitized_number': '+558000221584'}",+55 800 022 1584,Portuguese,
