Name,Website,LinkedIn,Primary Phone,Phone,Languages,Segment
Ibirapuera Shopping,http://www.shoppingibirapuera.com.br,http://www.linkedin.com/company/shopping-ibirapuera,{},,Portuguese,
Êxito Supermercados,http://www.exitosupermercados.com.br,http://www.linkedin.com/company/%c3%aaxito-supermercados,{},,,
Cenibra Logística,http://www.cenibralogistica.com.br,http://www.linkedin.com/company/cenibra-logistica,{},,,
Agricer Supermercados,http://www.agricer.com.br,http://www.linkedin.com/company/agricer-supermercados,{},,Portuguese,
Polybalas Distribuidora,http://www.polybalas.com.br,http://www.linkedin.com/company/polybalas-distribuidora,{},,,
Higa's Supermercados,http://www.supermercadohigas.com.br,http://www.linkedin.com/company/higa-s-supermercados,{},,,
MB Farmácias,http://www.mbfarmacias.com.br,http://www.linkedin.com/company/mbfarmacias,{},,,
Grupo Mucuripe,http://www.grupomucuripe.com.br,http://www.linkedin.com/company/grupomucuripe,{},,,
Supermercados Estrela,,http://www.linkedin.com/company/supermercados-estrela,{},,,
Rede Correia Supermercados,http://www.redecorreia.com.br,http://www.linkedin.com/company/redecorreiasupermercados,{},,,
Supermercados BigLar,http://www.biglar.com.br,http://www.linkedin.com/company/supermercadosbiglar,{},,,
Carboni,http://www.blogdacarboni.com.br,http://www.linkedin.com/company/grupocarboni,{},,,
Lojas Competição,http://www.lojascompeticao.com.br,http://www.linkedin.com/company/lojascompeticao,{},,,
Casa do Produtor Pet Shop,http://www.casadoprodutor.com.br,http://www.linkedin.com/company/casadoprodutorcwb,"{'number': '+55 41 3333-7226', 'source': 'Scraped', 'sanitized_number': '+554133337226'}",+55 41 3333-7226,,
Bayard Esportes,http://www.bayardesportes.com.br,http://www.linkedin.com/company/bayardesportes,{},,English,
Amarelinha Supermercados,http://www.grupoamarelinha.com.br,http://www.linkedin.com/company/amarelinha-supermercados,"{'number': '+55 55 3076-0279', 'source': 'Scraped', 'sanitized_number': '+555530760279'}",+55 55 3076-0279,,
INTERO Brasil,http://www.interobrasil.com.br,http://www.linkedin.com/company/interobrasil,"{'number': '+55 11 97709-7195', 'source': 'Scraped', 'sanitized_number': '+5511977097195'}",+55 11 97709-7195,Portuguese,
Casa do Confeiteiro,http://www.casadoconfeiteiro.com.br,http://www.linkedin.com/company/casa-do-confeiteiro-de-jundiai,{},,,
EMATER-RS/ASCAR,http://www.tche.br,http://www.linkedin.com/company/emater-rs-ascar,{},,,
Transmaroni Transportes Brasil Rodoviarios,,http://www.linkedin.com/company/transmaroni-transportes-brasil-rodoviarios,{},,,
Eletro Shopping Casa Amarela Ltda,http://www.eletroshopping.com.br,http://www.linkedin.com/company/eletro-shopping-casa-amarela-ltda,"{'number': '+55 81 2123-2800', 'source': 'Account', 'sanitized_number': '+558121232800'}",+55 81 2123-2800,Portuguese,
Bela Ferraz,http://www.belaferraz.com.br,http://www.linkedin.com/company/bela-ferraz,"{'number': '+55 21 99089-5233', 'source': 'Scraped', 'sanitized_number': '+5521990895233'}",+55 21 99089-5233,,
Loja Santo Antonio,http://www.lojasantoantonio.com.br,http://www.linkedin.com/company/loja-santo-antonio,{},,,
Crema Supermercados,http://www.supcrema.com.br,http://www.linkedin.com/company/supermercados-crema,{},,,
Coagro,http://www.grupocoagro.com.br,http://www.linkedin.com/company/grupocoagro,{},,,
Copafer Comercial Ltda,http://www.copafer.com.br,http://www.linkedin.com/company/copafer-comercial-ltda,"{'number': '+55 11 4996-6000', 'source': 'Scraped', 'sanitized_number': '+551149966000'}",+55 11 4996-6000,Portuguese,
Abi Belem & Cia Ltda - Supermercados Belem,http://www.superbelem.com.br,http://www.linkedin.com/company/abi-belem-&-cia-ltda---supermercados-belem,{},,Portuguese,
Grupo Romera,http://www.romera.com.br,http://www.linkedin.com/company/grupo-romera,{},,Portuguese,
SOCIC - Sociedade Comercial Irmãs Claudino,http://www.socic.com.br,http://www.linkedin.com/company/socic---sociedade-comercial-irm-s-claudino,{},,,
Honda Trading Brasil,http://www.hondatrading.com,http://www.linkedin.com/company/hondatradingbrasil,"{'number': '+1 937-644-0125', 'source': 'Owler', 'sanitized_number': '+19376440125'}",+1 937-644-0125,,
Rede Super Maxi,http://www.redesupermaxi.com.br,http://www.linkedin.com/company/redesupermaxi,{},,,
Bom Preço Supermercado,http://www.bomprecosupermercados.com.br,http://www.linkedin.com/company/bom-pre%c3%a7o-supermercado,{},,,
"International Agencies Co. Ltd, Bahrain",http://www.intercol.com,http://www.linkedin.com/company/international-agencies-co.-ltd-bahrain,"{'number': '+973 1722 8855', 'source': 'Account', 'sanitized_number': '+97317228855'}",+973 1722 8855,English,
Feliz Farma,http://www.felizfarma.com.br,http://www.linkedin.com/company/redefelizfarma,{},,,
Cia Brasileira de Distribuição,http://www.vitrinevirtual.net,http://www.linkedin.com/company/cia-brasileira-de-distribui%c3%a7%c3%a3o,{},,,
Extra Hipermercado,,http://www.linkedin.com/company/extra-hipermercado,{},,,
Ótica Golden Mix,http://www.oticagoldenmix.com.br,http://www.linkedin.com/company/%c3%b3tica-golden-mix,{},,,
Center Móveis e Eletros,http://www.centermoveiseeletros.com.br,http://www.linkedin.com/company/centermoveiseeletros,{},,,
Rastrecall,http://www.rastrecall.com.br,http://www.linkedin.com/company/rastrecall,"{'number': '+55 21 3030-1424', 'source': 'Account', 'sanitized_number': '+552130301424'}",+55 21 3030-1424,English,
Brasnica Frutas Tropicais,http://www.brasnica.com.br,http://www.linkedin.com/company/brasnica,{},,,
Lojão do Brás,http://www.lojaodobras.com.br,http://www.linkedin.com/company/loj%c3%a3o-do-br%c3%a1s,{},,Portuguese,
Loja Creative,http://www.lojacreative.com.br,http://www.linkedin.com/company/loja-creative,{},,,
PMP Farmácias,http://www.pmpfarmacias.com.br,http://www.linkedin.com/company/pmpfarmacias,{},,,
Supermercado Tauste Ltda,,http://www.linkedin.com/company/supermercado-tauste-ltda,{},,,
Rede Bom Lugar Supermercados,http://www.redebomlugar.com.br,http://www.linkedin.com/company/redebomlugar,{},,,
Arezzo,,http://www.linkedin.com/company/arezzo-ce,{},,,
Drogalider,http://www.drogalider.com.br,http://www.linkedin.com/company/rededrogalider,{},,,
Bompreço,http://www.bompreco.com.br,http://www.linkedin.com/company/bompreco,{},,,
Bonanza Supermercados,http://www.bonanza.com.br,http://www.linkedin.com/company/bonanza-supermercados,{},,,
Supermercado Estrela Azul,http://www.supermercadoestrelaazul.com.br,http://www.linkedin.com/company/supermercadoestrelaazul,{},,,
Hungaro Transportes,http://www.hungarotransportes.com.br,http://www.linkedin.com/company/hungaro-transportes,"{'number': '+55 44 3228-9918', 'source': 'Account', 'sanitized_number': '+554432289918'}",+55 44 3228-9918,,
Grupo Felice,http://www.grupofelice.com.br,http://www.linkedin.com/company/grupofelice,{},,,
Supermercado Guanabara,http://www.smguanabara.com.br,http://www.linkedin.com/company/supermercado-guanabara,{},,,
STR Ar Condicionado,http://www.strar.com.br,http://www.linkedin.com/company/str-ar-condicionado,"{'number': '+55 11 3648-8829', 'source': 'Scraped', 'sanitized_number': '+551136488829'}",+55 11 3648-8829,Portuguese,
Representante Sam's Club,,http://www.linkedin.com/company/platium-tecnologia,{},,,
Outer.,http://www.outershoes.com.br,http://www.linkedin.com/company/outershoes,{},,Portuguese,
Sumerbol Supermercados,http://www.sumerbol.com.br,http://www.linkedin.com/company/sumerbol-supermercados,{},,,
Siap Agronegócios,http://www.siap.com.br,http://www.linkedin.com/company/siap-agronegocios,{},,,
Supermercados Cidade Canção,http://www.cidadecancao.com,http://www.linkedin.com/company/supermercados-cidade-can-o,{},,,
Laser Eletro-Master Eletrônica de Brinquedos LTDA,http://www.lasereletro.com.br,http://www.linkedin.com/company/laser-eletro,{},,,
Super Porecatu,,http://www.linkedin.com/company/supermercados-porecatu-ltda,{},,,
NORTE SUL REAL DISTRIBUIDORA E LOGÍSTICA LTDA.,,http://www.linkedin.com/company/norte-sul-real,{},,,
NBA Store,,http://www.linkedin.com/company/nba-store,{},,,
Camisaria Colombo,http://www.camisariacolombo.com.br,http://www.linkedin.com/company/camisaria-colombo,{},,Portuguese,
Grupo Extrabom Supermercado,http://www.recibom.com,http://www.linkedin.com/company/grupo-extrabom-supermercado,{},,Portuguese,
Supermercado Lider,http://www.lovelyme.com.br,http://www.linkedin.com/company/supermercado-lider,{},,,
CBN Distribuidora,http://www.cbndistribuidora.com.br,http://www.linkedin.com/company/cbn-distribuidora,"{'number': '+55 41 3299-2200', 'source': 'Scraped', 'sanitized_number': '+554132992200'}",+55 41 3299-2200,,
Brasil Distribuidora,http://www.brasildistribuidora.com,http://www.linkedin.com/company/brasil-distribuidora,{},,,
Althoff Supermercados,http://www.althoff.com.br,http://www.linkedin.com/company/althoff-supermercados,{},,,
Grupo Rio Verde de Supermercados,http://www.gruporioverde.com.br,http://www.linkedin.com/company/rede-de-supermercados-rio-verde,{},,Portuguese,
Rancho Bom Supermercados,http://www.ranchobom.com.br,http://www.linkedin.com/company/rancho-bom-supermercadoss,{},,,
Motocar - Concessionária de Motos,http://www.motocarpr.com.br,http://www.linkedin.com/company/motocar-concessionaria-motos,"{'number': '+55 41 3213-4600', 'source': 'Scraped', 'sanitized_number': '+554132134600'}",+55 41 3213-4600,Portuguese,
Fabrispuma Oficial,http://www.fabrispuma.com.br,http://www.linkedin.com/company/fabrispuma,"{'number': '+55 800 580 0855', 'source': 'Scraped', 'sanitized_number': '+558005800855'}",+55 800 580 0855,,
Supermercado Moranguinho,http://www.supermoranguinho.com.br,http://www.linkedin.com/company/supermoranguinho,{},,,
Supermercado Serra Azul,http://www.supermercadoserraazul.com.br,http://www.linkedin.com/company/supermercadoserraazul,{},,,
Caçula,http://www.cacula.com,http://www.linkedin.com/company/loja-ca%c3%a7ula,{},,,
AFGHAN,http://www.lojaafghan.com.br,http://www.linkedin.com/company/apaixonadasafghan,{},,,
Drogamais,http://www.drogamais.com.br,http://www.linkedin.com/company/drogamais,{},,,
Transportadora Dias+,http://www.diaslog.com.br,http://www.linkedin.com/company/diaslog,{},,,
Águia Shoes,http://www.aguiashoes.com.br,http://www.linkedin.com/company/aguia-shoes,{},,,
Grupo Casa China,http://www.nacasachinatem.com.br,http://www.linkedin.com/company/grupocasachina,"{'number': '+55 41 3158-9138', 'source': 'Scraped', 'sanitized_number': '+554131589138'}",+55 41 3158-9138,,
Amigão Supermercados,http://www.amigaoonline.com.br,http://www.linkedin.com/company/amig%c3%a3o-supermercados,{},,,
Anacapri,http://www.anacapri.com.br,http://www.linkedin.com/company/anacapri-ce,{},,,
Multiloja,http://www.multiloja.com.br,http://www.linkedin.com/company/multiloja,{},,,
Shopping Tacaruna,http://www.shoppingtacaruna.com.br,http://www.linkedin.com/company/shopping-tacaruna,{},,,
Guilore Tubos e Conexões,,http://www.linkedin.com/company/asperbras,{},,"Portuguese, French, English",
Comercial Villa Simpatia,http://www.villasimpatia.com.br,http://www.linkedin.com/company/villasimpatia,{},,,
Seka,http://www.seka.com.br,http://www.linkedin.com/company/seka-transportes,"{'number': '+55 47 3644-2028', 'source': 'Account', 'sanitized_number': '+554736442028'}",+55 47 3644-2028,,
Lojas Amigão (Oficial),,http://www.linkedin.com/company/lojas-amig%c3%a3o-oficial,{},,,
Supermercado Baratao Da Carne,,http://www.linkedin.com/company/supermercado-baratao-da-carne,{},,,
Transul Transportes,http://www.transultransporte.com.br,http://www.linkedin.com/company/transul-transportes,{},,,
Kaçula Supermercados,http://www.kacula.com.br,http://www.linkedin.com/company/ka%c3%a7ula-supermercados,{},,,
Nossa Lavoura Oficial,http://www.nossalavoura.com.br,http://www.linkedin.com/company/nossalavoura,{},,,
CRV Industrial Ltda,http://www.crvindustrial.com.br,http://www.linkedin.com/company/crv-industrial-ltda,{},,,
Grupo Bom Futuro,,http://www.linkedin.com/company/grupo-bom-futuro,{},,,
Comercial Ibiapina Ltda,,http://www.linkedin.com/company/comercial-ibiapina-ltda,{},,,
Perlog,http://www.bateforte.com.br,http://www.linkedin.com/company/bate-forte,{},,Portuguese,
Newmaq Eletrodomésticos LTDA,http://www.newmaq.com.br,http://www.linkedin.com/company/newmaqeletrodomesticosltda,{},,,
Rio Negro Transportes,http://www.rionegronet.com.br,http://www.linkedin.com/company/rio-negro-transportes,{},,,
Casa do Celular - VIVO Parceiro Autorizado,http://www.redecasadocelular.com,http://www.linkedin.com/company/redecasadocelular,{},,,
Mix Supermercados,http://www.mixsupermercados.com.br,http://www.linkedin.com/company/mix-supermercados,{},,,
Transportadora,http://www.emovapp.com.br,http://www.linkedin.com/company/tttransportescargas,{},,,
Sapatella,http://www.sapatella.com.br,http://www.linkedin.com/company/sapatella,{},,,
Comercial Milano Brasil - Oficial,,http://www.linkedin.com/company/milanobrasil,{},,,
Le Lis Blanc,,http://www.linkedin.com/company/le-lis-blanc,"{'number': '+55 48 4062-0069', 'source': 'Account', 'sanitized_number': '+554840620069'}",+55 48 4062-0069,,
Macro Atacado Krolow,http://www.macroatacadokrolow.com.br,http://www.linkedin.com/company/macroatacadokrolow,{},,,
Hiperbom Supermercados,http://www.hiperbom.com,http://www.linkedin.com/company/hiperbom-supermercados,"{'number': '+55 48 3237-3497', 'source': 'Scraped', 'sanitized_number': '+554832373497'}",+55 48 3237-3497,,
Sleep House Colchões e Acessórios,,http://www.linkedin.com/company/sleep-house-colchoes,"{'number': '+55 11 4330-4299', 'source': 'Account', 'sanitized_number': '+551143304299'}",+55 11 4330-4299,,
Noha,http://www.noha.store,http://www.linkedin.com/company/noha-shoes,{},,,
Grupo Korin,http://www.grupokorin.com.br,http://www.linkedin.com/company/grupo-korin,{},,,
Rede de Supermercados Reis,http://www.supreis.com.br,http://www.linkedin.com/company/rede-reis-de-supermercados,{},,,
Irmãos Soares,,http://www.linkedin.com/company/irmaos-soares,{},,,
Guizilim Serviços de Logística e Facilities,http://www.guizilim.com.br,http://www.linkedin.com/company/guizilim-log%c3%adsticas,{},,Portuguese,
Grupo Zenir,http://www.zenirmoveis.com.br,http://www.linkedin.com/company/zenir-m%c3%b3veis-e-eletros,{},,,
Giro Lar e Lazer,,http://www.linkedin.com/company/girolarelazer,{},,,
BOA ESPERANÇA AGROPECUÁRIA,http://www.agroboaesperanca.com.br,http://www.linkedin.com/company/boa-esperanca-agropecuaria,{},,,
Feirão de Móveis,,http://www.linkedin.com/company/feiraodemoveis,{},,,
Tropical Supermercados,http://www.tropicalsupermercados.com.br,http://www.linkedin.com/company/tropical-supermercados,{},,,
Casa Vieira Magazine,http://www.casavieira.com.br,http://www.linkedin.com/company/casa-vieira,{},,,
Casa das Alianças,http://www.casadasaliancas.com.br,http://www.linkedin.com/company/casa-das-alian-as,{},,,
Del Moro & Del Moro,http://www.delmoro.com.br,http://www.linkedin.com/company/del-moro-&-del-moro,{},,,
Tropical Pneus,http://www.tropicalpneus.com.br,http://www.linkedin.com/company/tropicalpneus,{},,Portuguese,
Werner Coiffeur,http://www.wernercoiffeur.com.br,http://www.linkedin.com/company/wernercoiffeur,"{'number': '+55 21 2542-7777', 'source': 'Scraped', 'sanitized_number': '+552125427777'}",+55 21 2542-7777,,
Decminas Distribuicao E Logistica,,http://www.linkedin.com/company/decminas-distribuicao-e-logistica,{},,,
Mastercell,http://www.mastercell.com.br,http://www.linkedin.com/company/mastercell-comercio-de-eletronicos,"{'number': '+55 47 99988-0360', 'source': 'Scraped', 'sanitized_number': '+5547999880360'}",+55 47 99988-0360,Portuguese,
Caisp - Cooperativa Agropecuária de Ibiúna/SP,http://www.caisp.com.br,http://www.linkedin.com/company/caispcoop,"{'number': '+55 15 3248-9400', 'source': 'Scraped', 'sanitized_number': '+551532489400'}",+55 15 3248-9400,Portuguese,
Pacaluz Comércio e Logística,http://www.pacaluz.com.br,http://www.linkedin.com/company/pacaluz-com%c3%a9rcio-e-log%c3%adstica,"{'number': '+55 31 99184-2968', 'source': 'Scraped', 'sanitized_number': '+5531991842968'}",+55 31 99184-2968,,
Transportes Toniato,,http://www.linkedin.com/company/transportes-toniato,{},,,
Rede de Supermercados Super Sô,http://www.superso.com.br,http://www.linkedin.com/company/supermercado-super-s%c3%b4,"{'number': '+55 31 3176-2523', 'source': 'Scraped', 'sanitized_number': '+553131762523'}",+55 31 3176-2523,,
Drogamax Hiperfarma Produtos Farmacêuticos Ltda.,,http://www.linkedin.com/company/drogamaxhiperfarmacia,{},,,
Supermercados Santa Lucia,,http://www.linkedin.com/company/super-santa-lucia,"{'number': '+55 96 3312-5409', 'source': 'Account', 'sanitized_number': '+559633125409'}",+55 96 3312-5409,,
AVIPEC,http://www.avipec.com.br,http://www.linkedin.com/company/avipec,{},,Portuguese,
Estrela Lojas,http://www.estrelalojas.com.br,http://www.linkedin.com/company/estrelalojasoficial,{},,,
Shopping Vida,http://www.shoppingvida.com.br,http://www.linkedin.com/company/shoppingvida,{},,,
Prado Supermercados,http://www.pradosupermercados.com.br,http://www.linkedin.com/company/pradosupermercados,"{'number': '+55 48 98854-0185', 'source': 'Scraped', 'sanitized_number': '+5548988540185'}",+55 48 98854-0185,,
Superluna Supermercados,http://www.superluna.com.br,http://www.linkedin.com/company/superluna-supermercados,{},,Portuguese,
Chimar Supermercados,,http://www.linkedin.com/company/chimarsupermercados,{},,,
Bel Cosméticos,http://www.belsalvador.com.br,http://www.linkedin.com/company/bel-cosmeticos,"{'number': '+55 71 3342-6813', 'source': 'Account', 'sanitized_number': '+557133426813'}",+55 71 3342-6813,,
